date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-10-28,23,17,0.0,8.7,5,0,05:50 AM,05:32 PM,06:06 AM,05:10 PM,9,20,20,20,9,24,51,0.0,1018,23,10,210,7,shanghai
2019-10-29,25,16,0.0,8.7,6,1,06:58 AM,06:13 PM,06:07 AM,05:09 PM,8,22,22,21,13,1,49,0.0,1020,25,10,209,11,shanghai
2019-10-30,26,18,0.0,8.7,6,8,08:05 AM,06:57 PM,06:07 AM,05:08 PM,11,23,23,22,8,0,49,0.0,1023,26,10,117,7,shanghai
2019-10-31,26,20,0.0,8.7,6,12,09:10 AM,07:45 PM,06:08 AM,05:08 PM,11,23,23,23,9,1,48,0.0,1022,26,10,169,8,shanghai
2019-11-01,24,18,0.0,7.2,5,24,10:11 AM,08:36 PM,06:09 AM,05:07 PM,9,21,21,21,10,48,49,0.0,1022,24,10,104,8,shanghai
2019-11-02,24,17,0.0,8.7,6,31,11:07 AM,09:30 PM,06:10 AM,05:06 PM,11,20,20,20,10,39,59,0.0,1020,24,10,88,8,shanghai
2019-11-03,25,19,0.0,8.7,6,39,11:58 AM,10:25 PM,06:10 AM,05:05 PM,11,22,22,22,12,17,54,0.0,1020,25,10,42,10,shanghai
2019-11-04,22,18,0.0,5.6,4,46,12:42 PM,11:21 PM,06:11 AM,05:04 PM,12,19,21,19,15,51,60,0.4,1022,22,10,24,12,shanghai
2019-11-05,22,17,0.0,8.7,6,54,01:21 PM,No moonset,06:12 AM,05:03 PM,10,19,20,19,13,2,54,0.0,1021,22,10,152,12,shanghai
2019-11-06,21,16,0.0,7.2,4,61,01:56 PM,12:15 AM,06:13 AM,05:03 PM,9,18,19,18,10,50,54,0.0,1018,21,10,134,8,shanghai
2019-11-07,20,16,0.0,5.6,4,69,02:28 PM,01:10 AM,06:14 AM,05:02 PM,10,18,18,18,13,63,58,2.2,1019,20,10,41,10,shanghai
2019-11-08,20,15,0.0,8.7,5,76,02:59 PM,02:03 AM,06:15 AM,05:01 PM,7,17,18,17,17,25,52,0.1,1024,20,10,13,14,shanghai
2019-11-09,23,17,0.0,8.7,6,84,03:28 PM,02:56 AM,06:15 AM,05:00 PM,7,20,20,20,8,0,45,0.0,1024,23,10,171,7,shanghai
2019-11-10,23,16,0.0,8.7,6,91,03:58 PM,03:50 AM,06:16 AM,05:00 PM,7,19,20,19,12,3,47,0.0,1017,23,10,225,11,shanghai
2019-11-11,26,18,0.0,8.7,6,99,04:29 PM,04:44 AM,06:17 AM,04:59 PM,4,21,21,21,10,4,35,0.0,1017,26,10,234,8,shanghai
2019-11-12,21,16,0.0,8.7,5,100,05:03 PM,05:40 AM,06:18 AM,04:59 PM,10,19,19,19,19,34,57,0.0,1020,21,10,125,14,shanghai
2019-11-13,19,15,0.0,5.5,4,86,05:40 PM,06:37 AM,06:19 AM,04:58 PM,7,18,18,18,22,59,52,0.0,1022,19,10,266,16,shanghai
2019-11-14,20,13,0.0,8.7,5,78,06:21 PM,07:37 AM,06:20 AM,04:57 PM,-1,15,16,15,14,3,33,0.0,1026,20,10,122,12,shanghai
2019-11-15,20,16,0.0,8.7,5,71,07:09 PM,08:36 AM,06:20 AM,04:57 PM,10,18,18,18,19,1,60,0.0,1020,20,10,160,16,shanghai
2019-11-16,22,17,0.0,8.7,5,63,08:02 PM,09:36 AM,06:21 AM,04:56 PM,12,19,19,19,22,8,65,0.0,1016,22,10,157,16,shanghai
2019-11-17,25,18,0.0,8.7,5,56,09:01 PM,10:32 AM,06:22 AM,04:56 PM,13,22,22,21,21,25,61,0.0,1015,25,10,191,15,shanghai
2019-11-18,14,10,0.0,7.1,3,48,10:03 PM,11:25 AM,06:23 AM,04:55 PM,-2,12,13,12,25,71,40,0.1,1026,14,9,333,20,shanghai
2019-11-19,16,9,0.0,8.7,4,41,11:08 PM,12:12 PM,06:24 AM,04:55 PM,-3,11,12,11,13,3,35,0.0,1029,16,10,171,11,shanghai
2019-11-20,17,12,0.0,8.7,4,33,No moonrise,12:55 PM,06:25 AM,04:54 PM,4,14,15,14,14,21,49,0.0,1029,17,10,62,11,shanghai
2019-11-21,18,8,0.0,3.9,4,26,12:14 AM,01:35 PM,06:26 AM,04:54 PM,9,16,16,16,17,78,62,0.4,1025,18,10,113,13,shanghai
2019-11-22,22,16,0.0,7.1,5,18,01:20 AM,02:12 PM,06:26 AM,04:54 PM,14,19,20,19,13,47,75,0.0,1021,22,10,84,10,shanghai
2019-11-23,20,17,0.0,3.8,4,10,02:25 AM,02:49 PM,06:27 AM,04:53 PM,17,19,19,19,14,79,89,1.2,1018,20,7,107,10,shanghai
2019-11-24,21,15,0.0,3.8,4,3,03:31 AM,03:26 PM,06:28 AM,04:53 PM,15,18,19,18,17,87,81,0.4,1020,21,7,172,13,shanghai
2019-11-25,11,5,0.0,5.5,3,0,04:37 AM,04:05 PM,06:29 AM,04:53 PM,3,8,11,8,26,77,57,0.0,1032,11,10,67,21,shanghai
2019-11-26,14,4,0.0,5.5,3,0,05:44 AM,04:46 PM,06:30 AM,04:53 PM,4,10,11,10,12,64,58,0.0,1029,14,10,88,10,shanghai
2019-11-27,12,9,0.0,3.8,3,0,06:50 AM,05:33 PM,06:31 AM,04:52 PM,7,9,11,9,23,98,75,12.7,1028,12,8,321,17,shanghai
2019-11-28,12,8,0.0,7.1,3,4,07:54 AM,06:22 PM,06:31 AM,04:52 PM,3,8,11,8,21,74,60,0.5,1031,12,8,121,17,shanghai
2019-11-29,13,7,0.0,3.8,3,12,08:54 AM,07:16 PM,06:32 AM,04:52 PM,5,10,12,10,15,72,60,0.0,1031,13,10,34,12,shanghai
2019-11-30,14,11,0.0,3.8,3,20,09:48 AM,08:12 PM,06:33 AM,04:52 PM,8,12,13,12,11,81,73,4.0,1027,14,9,79,8,shanghai
2019-12-01,12,9,0.0,3.8,3,26,10:36 AM,09:09 PM,06:34 AM,04:52 PM,10,10,12,10,18,99,86,10.8,1025,12,7,259,14,shanghai
2019-12-02,13,7,0.0,8.7,4,33,11:18 AM,10:05 PM,06:35 AM,04:52 PM,-3,8,10,8,22,15,43,0.0,1028,13,10,320,17,shanghai
2019-12-03,15,8,0.0,8.7,4,41,11:55 AM,11:00 PM,06:36 AM,04:52 PM,-4,11,12,11,9,0,35,0.0,1031,15,10,311,7,shanghai
2019-12-04,14,11,0.0,8.7,4,48,12:28 PM,11:54 PM,06:36 AM,04:52 PM,-3,12,12,12,6,15,35,0.0,1032,14,10,226,5,shanghai
2019-12-05,14,9,0.0,8.7,3,55,12:59 PM,No moonset,06:37 AM,04:52 PM,0,10,11,10,13,43,48,0.0,1033,14,10,107,10,shanghai
2019-12-06,12,9,0.0,7.1,3,62,01:29 PM,12:47 AM,06:38 AM,04:52 PM,2,9,11,9,19,51,57,0.8,1034,12,9,41,16,shanghai
2019-12-07,13,9,0.0,8.7,4,70,01:58 PM,01:40 AM,06:39 AM,04:52 PM,0,10,11,10,11,0,48,0.0,1032,13,10,252,9,shanghai
2019-12-08,16,11,0.0,8.7,4,77,02:28 PM,02:33 AM,06:39 AM,04:52 PM,3,13,13,13,6,0,50,0.0,1030,16,10,251,5,shanghai
2019-12-09,14,10,0.0,7.1,3,84,03:01 PM,03:29 AM,06:40 AM,04:52 PM,2,12,12,12,9,16,52,0.0,1024,14,10,186,8,shanghai
2019-12-10,18,7,0.0,8.7,5,92,03:36 PM,04:25 AM,06:41 AM,04:52 PM,5,13,14,13,9,11,55,0.0,1021,18,10,184,7,shanghai
2019-12-11,17,10,0.0,8.7,3,99,04:16 PM,05:25 AM,06:42 AM,04:53 PM,2,12,13,12,15,28,47,0.0,1023,17,10,216,12,shanghai
2019-12-12,14,9,0.0,8.7,3,100,05:02 PM,06:25 AM,06:42 AM,04:53 PM,2,10,11,10,14,42,53,0.0,1028,14,10,54,11,shanghai
2019-12-13,17,10,0.0,8.7,4,87,05:54 PM,07:27 AM,06:43 AM,04:53 PM,6,13,14,13,15,18,62,0.0,1025,17,10,165,11,shanghai
2019-12-14,16,10,0.0,8.7,3,79,06:53 PM,08:25 AM,06:44 AM,04:53 PM,7,13,13,13,13,45,65,0.1,1026,16,10,178,10,shanghai
2019-12-15,17,13,0.0,5.4,4,72,07:56 PM,09:21 AM,06:44 AM,04:54 PM,10,14,15,14,21,47,72,0.0,1024,17,10,113,15,shanghai
2019-12-16,19,15,0.0,8.7,5,65,09:01 PM,10:11 AM,06:45 AM,04:54 PM,12,17,17,17,23,17,75,0.0,1019,19,10,146,16,shanghai
2019-12-17,16,14,0.0,3.8,4,58,10:07 PM,10:56 AM,06:46 AM,04:54 PM,11,16,16,16,16,71,73,0.0,1019,16,10,237,12,shanghai
2019-12-18,10,7,0.0,3.8,2,50,11:12 PM,11:37 AM,06:46 AM,04:55 PM,4,6,9,6,21,100,71,0.9,1027,10,8,40,17,shanghai
2019-12-19,9,7,0.0,3.8,2,43,No moonrise,12:14 PM,06:47 AM,04:55 PM,2,6,8,6,12,92,68,4.3,1028,9,8,104,9,shanghai
2019-12-20,11,8,0.0,3.8,2,36,12:17 AM,12:50 PM,06:47 AM,04:56 PM,2,7,9,7,14,69,62,0.0,1029,11,10,77,11,shanghai
2019-12-21,11,5,0.0,3.8,3,28,01:21 AM,01:26 PM,06:48 AM,04:56 PM,8,8,10,8,18,100,87,14.2,1024,11,7,79,13,shanghai
2019-12-22,12,7,0.0,3.8,3,21,02:24 AM,02:02 PM,06:48 AM,04:57 PM,10,10,11,10,7,98,91,20.7,1020,12,5,181,6,shanghai
2019-12-23,14,10,0.0,7.1,3,14,03:29 AM,02:41 PM,06:49 AM,04:57 PM,7,11,12,11,13,63,76,3.3,1022,14,10,90,10,shanghai
2019-12-24,12,7,0.0,3.8,3,7,04:33 AM,03:24 PM,06:49 AM,04:58 PM,8,9,11,9,19,99,81,9.9,1024,12,8,80,14,shanghai
2019-12-25,15,7,0.0,3.8,3,0,05:38 AM,04:11 PM,06:50 AM,04:58 PM,12,13,13,13,14,93,90,2.9,1019,15,7,119,10,shanghai
2019-12-26,12,7,0.0,3.8,3,0,06:39 AM,05:03 PM,06:50 AM,04:59 PM,7,8,11,8,26,88,76,5.2,1022,12,9,313,19,shanghai
2019-12-27,13,7,0.0,8.7,4,0,07:36 AM,05:58 PM,06:51 AM,05:00 PM,-4,8,10,8,10,3,40,0.0,1029,13,10,286,9,shanghai
2019-12-28,12,6,0.0,8.7,2,8,08:27 AM,06:55 PM,06:51 AM,05:00 PM,2,7,9,7,15,47,60,0.0,1026,12,10,132,12,shanghai
2019-12-29,12,5,0.0,3.9,3,15,09:12 AM,07:52 PM,06:51 AM,05:01 PM,9,11,11,11,12,93,81,1.7,1021,12,9,196,8,shanghai
2019-12-30,13,8,0.0,7.1,3,22,09:52 AM,08:48 PM,06:52 AM,05:01 PM,6,10,11,10,18,54,69,0.0,1027,13,10,251,14,shanghai
2019-12-31,6,3,0.0,8.7,2,26,10:27 AM,09:43 PM,06:52 AM,05:02 PM,-3,2,5,2,20,51,56,0.0,1037,6,10,105,16,shanghai
